sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4852;DHT22;3627;6.515;3.400;2024-02-01T12:16:52.561039+00:00;humidity;29.90
4852;DHT22;3627;6.515;3.400;2024-02-01T12:16:52.561039+00:00;temperature;30.80
4852;DHT22;3627;6.515;3.400;2024-02-01T12:17:49.538628+00:00;humidity;29.70
4852;DHT22;3627;6.515;3.400;2024-02-01T12:17:49.538628+00:00;temperature;30.80
4852;DHT22;3627;6.515;3.400;2024-02-01T12:18:59.637645+00:00;humidity;30.60
4852;DHT22;3627;6.515;3.400;2024-02-01T12:18:59.637645+00:00;temperature;30.90
4852;DHT22;3627;6.515;3.400;2024-02-01T12:19:49.616453+00:00;humidity;28.90
4852;DHT22;3627;6.515;3.400;2024-02-01T12:19:49.616453+00:00;temperature;30.80
4852;DHT22;3627;6.515;3.400;2024-02-01T12:20:44.665288+00:00;humidity;29.80
4852;DHT22;3627;6.515;3.400;2024-02-01T12:20:44.665288+00:00;temperature;30.90
4852;DHT22;3627;6.515;3.400;2024-02-01T12:21:40.154774+00:00;humidity;30.10
4852;DHT22;3627;6.515;3.400;2024-02-01T12:21:40.154774+00:00;temperature;31.00
4852;DHT22;3627;6.515;3.400;2024-02-01T12:22:41.065147+00:00;humidity;29.20
4852;DHT22;3627;6.515;3.400;2024-02-01T12:22:41.065147+00:00;temperature;31.00
4852;DHT22;3627;6.515;3.400;2024-02-01T12:23:37.083855+00:00;humidity;30.10
4852;DHT22;3627;6.515;3.400;2024-02-01T12:23:37.083855+00:00;temperature;31.20
4852;DHT22;3627;6.515;3.400;2024-02-01T12:24:33.222097+00:00;humidity;28.60
4852;DHT22;3627;6.515;3.400;2024-02-01T12:24:33.222097+00:00;temperature;31.10
4851;pms5003;3627;6.515;3.400;2024-02-01T16:31:44.331333+00:00;P2;53.57
4851;pms5003;3627;6.515;3.400;2024-02-01T16:31:44.331333+00:00;P1;68.71
4851;pms5003;3627;6.515;3.400;2024-02-01T16:31:44.331333+00:00;P0;35.71
4851;pms5003;3627;6.515;3.400;2024-02-01T16:38:14.403956+00:00;P2;56.89
4851;pms5003;3627;6.515;3.400;2024-02-01T16:38:14.403956+00:00;P1;72.00
4851;pms5003;3627;6.515;3.400;2024-02-01T16:38:14.403956+00:00;P0;39.78
4852;DHT22;3627;6.515;3.400;2024-02-01T16:38:27.357366+00:00;humidity;40.50
4852;DHT22;3627;6.515;3.400;2024-02-01T16:38:27.357366+00:00;temperature;30.70
4851;pms5003;3627;6.515;3.400;2024-02-07T09:21:41.990049+00:00;P2;38.40
4851;pms5003;3627;6.515;3.400;2024-02-07T09:21:41.990049+00:00;P1;48.90
4851;pms5003;3627;6.515;3.400;2024-02-07T09:21:41.990049+00:00;P0;24.90
4852;DHT22;3627;6.515;3.400;2024-02-07T09:21:55.300813+00:00;humidity;50.50
4852;DHT22;3627;6.515;3.400;2024-02-07T09:21:55.300813+00:00;temperature;29.30
4851;pms5003;3627;6.515;3.400;2024-02-07T09:22:47.488001+00:00;P2;39.33
4851;pms5003;3627;6.515;3.400;2024-02-07T09:22:47.488001+00:00;P1;52.33
4851;pms5003;3627;6.515;3.400;2024-02-07T09:22:47.488001+00:00;P0;27.00
4852;DHT22;3627;6.515;3.400;2024-02-07T09:23:00.871882+00:00;humidity;46.30
4852;DHT22;3627;6.515;3.400;2024-02-07T09:23:00.871882+00:00;temperature;29.30
4851;pms5003;3627;6.515;3.400;2024-02-07T09:23:53.852311+00:00;P2;122.33
4851;pms5003;3627;6.515;3.400;2024-02-07T09:23:53.852311+00:00;P1;141.67
4851;pms5003;3627;6.515;3.400;2024-02-07T09:23:53.852311+00:00;P0;78.33
4852;DHT22;3627;6.515;3.400;2024-02-07T09:24:07.231576+00:00;humidity;45.50
4852;DHT22;3627;6.515;3.400;2024-02-07T09:24:07.231576+00:00;temperature;29.40
4851;pms5003;3627;6.515;3.400;2024-02-07T09:24:58.682125+00:00;P2;130.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:24:58.682125+00:00;P1;145.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:24:58.682125+00:00;P0;86.00
4852;DHT22;3627;6.515;3.400;2024-02-07T09:25:12.093551+00:00;humidity;47.80
4852;DHT22;3627;6.515;3.400;2024-02-07T09:25:12.093551+00:00;temperature;29.30
4851;pms5003;3627;6.515;3.400;2024-02-07T09:26:03.829223+00:00;P2;129.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:26:03.829223+00:00;P1;146.50
4851;pms5003;3627;6.515;3.400;2024-02-07T09:26:03.829223+00:00;P0;87.00
4852;DHT22;3627;6.515;3.400;2024-02-07T09:26:17.834175+00:00;humidity;48.30
4852;DHT22;3627;6.515;3.400;2024-02-07T09:26:17.834175+00:00;temperature;29.40
4851;pms5003;3627;6.515;3.400;2024-02-07T09:27:15.204401+00:00;P2;129.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:27:15.204401+00:00;P1;144.67
4851;pms5003;3627;6.515;3.400;2024-02-07T09:27:15.204401+00:00;P0;83.33
4852;DHT22;3627;6.515;3.400;2024-02-07T09:27:29.874876+00:00;humidity;44.80
4852;DHT22;3627;6.515;3.400;2024-02-07T09:27:29.874876+00:00;temperature;29.50
4851;pms5003;3627;6.515;3.400;2024-02-07T09:30:31.974137+00:00;P2;123.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:30:31.974137+00:00;P1;145.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:30:31.974137+00:00;P0;75.33
4852;DHT22;3627;6.515;3.400;2024-02-07T09:30:45.715461+00:00;humidity;38.50
4852;DHT22;3627;6.515;3.400;2024-02-07T09:30:45.715461+00:00;temperature;30.60
4851;pms5003;3627;6.515;3.400;2024-02-07T09:31:36.540091+00:00;P2;123.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:31:36.540091+00:00;P1;146.33
4851;pms5003;3627;6.515;3.400;2024-02-07T09:31:36.540091+00:00;P0;75.00
4852;DHT22;3627;6.515;3.400;2024-02-07T09:32:27.689575+00:00;humidity;37.40
4852;DHT22;3627;6.515;3.400;2024-02-07T09:32:27.689575+00:00;temperature;31.10
4851;pms5003;3627;6.515;3.400;2024-02-07T09:32:51.728187+00:00;P2;119.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:32:51.728187+00:00;P1;135.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:32:51.728187+00:00;P0;76.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:35:45.789808+00:00;P2;118.50
4851;pms5003;3627;6.515;3.400;2024-02-07T09:35:45.789808+00:00;P1;136.50
4851;pms5003;3627;6.515;3.400;2024-02-07T09:35:45.789808+00:00;P0;75.75
4851;pms5003;3627;6.515;3.400;2024-02-07T09:36:41.704276+00:00;P2;117.67
4851;pms5003;3627;6.515;3.400;2024-02-07T09:36:41.704276+00:00;P1;140.33
4851;pms5003;3627;6.515;3.400;2024-02-07T09:36:41.704276+00:00;P0;74.67
4851;pms5003;3627;6.515;3.400;2024-02-07T09:38:10.203179+00:00;P2;120.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:38:10.203179+00:00;P1;139.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:38:10.203179+00:00;P0;78.50
4851;pms5003;3627;6.515;3.400;2024-02-07T09:38:33.407502+00:00;P2;129.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:38:33.407502+00:00;P1;145.67
4851;pms5003;3627;6.515;3.400;2024-02-07T09:38:33.407502+00:00;P0;79.33
4851;pms5003;3627;6.515;3.400;2024-02-07T09:40:49.327581+00:00;P2;127.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:40:49.327581+00:00;P1;146.33
4851;pms5003;3627;6.515;3.400;2024-02-07T09:40:49.327581+00:00;P0;80.33
4852;DHT22;3627;6.515;3.400;2024-02-07T09:41:30.447147+00:00;humidity;35.70
4852;DHT22;3627;6.515;3.400;2024-02-07T09:41:30.447147+00:00;temperature;32.90
4851;pms5003;3627;6.515;3.400;2024-02-07T09:42:34.888782+00:00;P2;125.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:42:34.888782+00:00;P1;140.50
4851;pms5003;3627;6.515;3.400;2024-02-07T09:42:34.888782+00:00;P0;79.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:43:51.129707+00:00;P2;123.33
4851;pms5003;3627;6.515;3.400;2024-02-07T09:43:51.129707+00:00;P1;143.67
4851;pms5003;3627;6.515;3.400;2024-02-07T09:43:51.129707+00:00;P0;77.67
4852;DHT22;3627;6.515;3.400;2024-02-07T09:46:17.380624+00:00;humidity;34.20
4852;DHT22;3627;6.515;3.400;2024-02-07T09:46:17.380624+00:00;temperature;33.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:48:53.795125+00:00;P2;117.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:48:53.795125+00:00;P1;141.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:48:53.795125+00:00;P0;74.50
4852;DHT22;3627;6.515;3.400;2024-02-07T09:49:53.308346+00:00;humidity;34.20
4852;DHT22;3627;6.515;3.400;2024-02-07T09:49:53.308346+00:00;temperature;32.90
4851;pms5003;3627;6.515;3.400;2024-02-07T09:51:16.628369+00:00;P2;129.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:51:16.628369+00:00;P1;148.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:51:16.628369+00:00;P0;80.33
4851;pms5003;3627;6.515;3.400;2024-02-07T09:52:58.810440+00:00;P2;133.67
4851;pms5003;3627;6.515;3.400;2024-02-07T09:52:58.810440+00:00;P1;150.67
4851;pms5003;3627;6.515;3.400;2024-02-07T09:52:58.810440+00:00;P0;83.33
4852;DHT22;3627;6.515;3.400;2024-02-07T09:53:14.316115+00:00;humidity;34.30
4852;DHT22;3627;6.515;3.400;2024-02-07T09:53:14.316115+00:00;temperature;33.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:54:34.589687+00:00;P2;124.25
4851;pms5003;3627;6.515;3.400;2024-02-07T09:54:34.589687+00:00;P1;147.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:54:34.589687+00:00;P0;79.00
4852;DHT22;3627;6.515;3.400;2024-02-07T09:57:13.316873+00:00;humidity;34.60
4852;DHT22;3627;6.515;3.400;2024-02-07T09:57:13.316873+00:00;temperature;33.00
4851;pms5003;3627;6.515;3.400;2024-02-07T09:59:28.577294+00:00;P2;126.33
4851;pms5003;3627;6.515;3.400;2024-02-07T09:59:28.577294+00:00;P1;142.33
4851;pms5003;3627;6.515;3.400;2024-02-07T09:59:28.577294+00:00;P0;82.00
4851;pms5003;3627;6.515;3.400;2024-02-07T10:00:48.806419+00:00;P2;124.33
4851;pms5003;3627;6.515;3.400;2024-02-07T10:00:48.806419+00:00;P1;144.33
4851;pms5003;3627;6.515;3.400;2024-02-07T10:00:48.806419+00:00;P0;79.67
4851;pms5003;3627;6.515;3.400;2024-02-07T10:05:49.551618+00:00;P2;129.00
4851;pms5003;3627;6.515;3.400;2024-02-07T10:05:49.551618+00:00;P1;149.67
4851;pms5003;3627;6.515;3.400;2024-02-07T10:05:49.551618+00:00;P0;79.00
4852;DHT22;3627;6.515;3.400;2024-02-07T10:11:15.156092+00:00;humidity;33.60
4852;DHT22;3627;6.515;3.400;2024-02-07T10:11:15.156092+00:00;temperature;33.10
4851;pms5003;3627;6.515;3.400;2024-02-07T10:13:00.789750+00:00;P2;128.75
4851;pms5003;3627;6.515;3.400;2024-02-07T10:13:00.789750+00:00;P1;151.50
4851;pms5003;3627;6.515;3.400;2024-02-07T10:13:00.789750+00:00;P0;79.25
4851;pms5003;3627;6.515;3.400;2024-02-07T10:14:01.808744+00:00;P2;133.67
4851;pms5003;3627;6.515;3.400;2024-02-07T10:14:01.808744+00:00;P1;155.33
4851;pms5003;3627;6.515;3.400;2024-02-07T10:14:01.808744+00:00;P0;82.33
4851;pms5003;3627;6.515;3.400;2024-02-07T10:15:00.500179+00:00;P2;121.00
4851;pms5003;3627;6.515;3.400;2024-02-07T10:15:00.500179+00:00;P1;141.00
4851;pms5003;3627;6.515;3.400;2024-02-07T10:15:00.500179+00:00;P0;75.50
4851;pms5003;3627;6.515;3.400;2024-02-07T10:16:17.129474+00:00;P2;130.50
4851;pms5003;3627;6.515;3.400;2024-02-07T10:16:17.129474+00:00;P1;150.00
4851;pms5003;3627;6.515;3.400;2024-02-07T10:16:17.129474+00:00;P0;81.00
4852;DHT22;3627;6.515;3.400;2024-02-07T10:21:58.017430+00:00;humidity;34.10
4852;DHT22;3627;6.515;3.400;2024-02-07T10:21:58.017430+00:00;temperature;33.20
4851;pms5003;3627;6.515;3.400;2024-02-07T10:23:14.927435+00:00;P2;129.33
4851;pms5003;3627;6.515;3.400;2024-02-07T10:23:14.927435+00:00;P1;149.33
4851;pms5003;3627;6.515;3.400;2024-02-07T10:23:14.927435+00:00;P0;81.67
4852;DHT22;3627;6.515;3.400;2024-02-07T10:27:24.272448+00:00;humidity;32.70
4852;DHT22;3627;6.515;3.400;2024-02-07T10:27:24.272448+00:00;temperature;33.70
4851;pms5003;3627;6.515;3.400;2024-02-07T10:29:17.327983+00:00;P2;133.50
4851;pms5003;3627;6.515;3.400;2024-02-07T10:29:17.327983+00:00;P1;154.25
4851;pms5003;3627;6.515;3.400;2024-02-07T10:29:17.327983+00:00;P0;81.00
4851;pms5003;3627;6.515;3.400;2024-02-07T10:29:45.498880+00:00;P2;127.00
4851;pms5003;3627;6.515;3.400;2024-02-07T10:29:45.498880+00:00;P1;147.00
4851;pms5003;3627;6.515;3.400;2024-02-07T10:29:45.498880+00:00;P0;78.50
4852;DHT22;3627;6.515;3.400;2024-02-07T10:29:52.127393+00:00;humidity;32.50
4852;DHT22;3627;6.515;3.400;2024-02-07T10:29:52.127393+00:00;temperature;33.90
4851;pms5003;3627;6.515;3.400;2024-02-07T10:32:01.517861+00:00;P2;123.80
4851;pms5003;3627;6.515;3.400;2024-02-07T10:32:01.517861+00:00;P1;142.00
4851;pms5003;3627;6.515;3.400;2024-02-07T10:32:01.517861+00:00;P0;76.00
4852;DHT22;3627;6.515;3.400;2024-02-07T10:32:16.149465+00:00;humidity;32.00
4852;DHT22;3627;6.515;3.400;2024-02-07T10:32:16.149465+00:00;temperature;34.00
4851;pms5003;3627;6.515;3.400;2024-02-07T10:33:49.648074+00:00;P2;124.50
4851;pms5003;3627;6.515;3.400;2024-02-07T10:33:49.648074+00:00;P1;143.50
4851;pms5003;3627;6.515;3.400;2024-02-07T10:33:49.648074+00:00;P0;78.00
4851;pms5003;3627;6.515;3.400;2024-02-07T10:34:24.489490+00:00;P2;129.50
4851;pms5003;3627;6.515;3.400;2024-02-07T10:34:24.489490+00:00;P1;152.50
4851;pms5003;3627;6.515;3.400;2024-02-07T10:34:24.489490+00:00;P0;78.25
4852;DHT22;3627;6.515;3.400;2024-02-07T10:34:51.227071+00:00;humidity;31.80
4852;DHT22;3627;6.515;3.400;2024-02-07T10:34:51.227071+00:00;temperature;34.00
4851;pms5003;3627;6.515;3.400;2024-02-07T10:36:39.827707+00:00;P2;128.25
4851;pms5003;3627;6.515;3.400;2024-02-07T10:36:39.827707+00:00;P1;148.75
4851;pms5003;3627;6.515;3.400;2024-02-07T10:36:39.827707+00:00;P0;77.25
4851;pms5003;3627;6.515;3.400;2024-02-07T10:37:10.119277+00:00;P2;122.75
4851;pms5003;3627;6.515;3.400;2024-02-07T10:37:10.119277+00:00;P1;150.00
4851;pms5003;3627;6.515;3.400;2024-02-07T10:37:10.119277+00:00;P0;75.50
4851;pms5003;3627;6.515;3.400;2024-02-07T11:23:49.438685+00:00;P2;115.67
4851;pms5003;3627;6.515;3.400;2024-02-07T11:23:49.438685+00:00;P1;143.67
4851;pms5003;3627;6.515;3.400;2024-02-07T11:23:49.438685+00:00;P0;68.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:24:03.256339+00:00;humidity;26.90
4852;DHT22;3627;6.515;3.400;2024-02-07T11:24:03.256339+00:00;temperature;36.80
4851;pms5003;3627;6.515;3.400;2024-02-07T11:24:56.774348+00:00;P2;108.67
4851;pms5003;3627;6.515;3.400;2024-02-07T11:24:56.774348+00:00;P1;127.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:24:56.774348+00:00;P0;67.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:25:10.258874+00:00;humidity;27.40
4852;DHT22;3627;6.515;3.400;2024-02-07T11:25:10.258874+00:00;temperature;36.90
4851;pms5003;3627;6.515;3.400;2024-02-07T11:26:05.671238+00:00;P2;109.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:26:05.671238+00:00;P1;127.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:26:05.671238+00:00;P0;63.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:26:22.675190+00:00;humidity;28.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:26:22.675190+00:00;temperature;36.90
4851;pms5003;3627;6.515;3.400;2024-02-07T11:27:20.668772+00:00;P2;103.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:27:20.668772+00:00;P1;119.67
4851;pms5003;3627;6.515;3.400;2024-02-07T11:27:20.668772+00:00;P0;63.67
4852;DHT22;3627;6.515;3.400;2024-02-07T11:27:44.664488+00:00;humidity;26.90
4852;DHT22;3627;6.515;3.400;2024-02-07T11:27:44.664488+00:00;temperature;36.80
4851;pms5003;3627;6.515;3.400;2024-02-07T11:28:35.685357+00:00;P2;108.25
4851;pms5003;3627;6.515;3.400;2024-02-07T11:28:35.685357+00:00;P1;137.75
4851;pms5003;3627;6.515;3.400;2024-02-07T11:28:35.685357+00:00;P0;63.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:28:52.686485+00:00;humidity;28.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:28:52.686485+00:00;temperature;36.70
4851;pms5003;3627;6.515;3.400;2024-02-07T11:29:51.877947+00:00;P2;108.50
4851;pms5003;3627;6.515;3.400;2024-02-07T11:29:51.877947+00:00;P1;125.50
4851;pms5003;3627;6.515;3.400;2024-02-07T11:29:51.877947+00:00;P0;63.50
4852;DHT22;3627;6.515;3.400;2024-02-07T11:30:05.885379+00:00;humidity;27.30
4852;DHT22;3627;6.515;3.400;2024-02-07T11:30:05.885379+00:00;temperature;36.70
4851;pms5003;3627;6.515;3.400;2024-02-07T11:31:10.552338+00:00;P2;106.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:31:10.552338+00:00;P1;126.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:31:10.552338+00:00;P0;66.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:31:31.215583+00:00;humidity;29.30
4852;DHT22;3627;6.515;3.400;2024-02-07T11:31:31.215583+00:00;temperature;36.70
4851;pms5003;3627;6.515;3.400;2024-02-07T11:32:37.615773+00:00;P2;109.33
4851;pms5003;3627;6.515;3.400;2024-02-07T11:32:37.615773+00:00;P1;125.67
4851;pms5003;3627;6.515;3.400;2024-02-07T11:32:37.615773+00:00;P0;65.67
4852;DHT22;3627;6.515;3.400;2024-02-07T11:32:49.850894+00:00;humidity;29.80
4852;DHT22;3627;6.515;3.400;2024-02-07T11:32:49.850894+00:00;temperature;36.60
4851;pms5003;3627;6.515;3.400;2024-02-07T11:33:42.344174+00:00;P2;107.67
4851;pms5003;3627;6.515;3.400;2024-02-07T11:33:42.344174+00:00;P1;133.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:33:42.344174+00:00;P0;63.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:34:00.167041+00:00;humidity;29.40
4852;DHT22;3627;6.515;3.400;2024-02-07T11:34:00.167041+00:00;temperature;36.50
4851;pms5003;3627;6.515;3.400;2024-02-07T11:34:55.573594+00:00;P2;108.67
4851;pms5003;3627;6.515;3.400;2024-02-07T11:34:55.573594+00:00;P1;133.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:34:55.573594+00:00;P0;63.67
4852;DHT22;3627;6.515;3.400;2024-02-07T11:35:09.272832+00:00;humidity;29.20
4852;DHT22;3627;6.515;3.400;2024-02-07T11:35:09.272832+00:00;temperature;36.50
4851;pms5003;3627;6.515;3.400;2024-02-07T11:36:01.492263+00:00;P2;107.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:36:01.492263+00:00;P1;131.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:36:01.492263+00:00;P0;65.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:36:15.313787+00:00;humidity;29.30
4852;DHT22;3627;6.515;3.400;2024-02-07T11:36:15.313787+00:00;temperature;36.50
4851;pms5003;3627;6.515;3.400;2024-02-07T11:37:15.081364+00:00;P2;109.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:37:15.081364+00:00;P1;123.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:37:15.081364+00:00;P0;65.67
4852;DHT22;3627;6.515;3.400;2024-02-07T11:37:29.172295+00:00;humidity;29.90
4852;DHT22;3627;6.515;3.400;2024-02-07T11:37:29.172295+00:00;temperature;36.50
4851;pms5003;3627;6.515;3.400;2024-02-07T11:38:41.140938+00:00;P2;108.67
4851;pms5003;3627;6.515;3.400;2024-02-07T11:38:41.140938+00:00;P1;133.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:38:41.140938+00:00;P0;66.67
4852;DHT22;3627;6.515;3.400;2024-02-07T11:38:58.055089+00:00;humidity;30.20
4852;DHT22;3627;6.515;3.400;2024-02-07T11:38:58.055089+00:00;temperature;36.40
4851;pms5003;3627;6.515;3.400;2024-02-07T11:40:00.435245+00:00;P2;104.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:40:00.435245+00:00;P1;128.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:40:00.435245+00:00;P0;64.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:40:16.429070+00:00;humidity;30.20
4852;DHT22;3627;6.515;3.400;2024-02-07T11:40:16.429070+00:00;temperature;36.40
4851;pms5003;3627;6.515;3.400;2024-02-07T11:41:23.337294+00:00;P2;114.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:41:23.337294+00:00;P1;140.33
4851;pms5003;3627;6.515;3.400;2024-02-07T11:41:23.337294+00:00;P0;68.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:41:39.212744+00:00;humidity;29.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:41:39.212744+00:00;temperature;36.50
4851;pms5003;3627;6.515;3.400;2024-02-07T11:42:38.414250+00:00;P2;102.67
4851;pms5003;3627;6.515;3.400;2024-02-07T11:42:38.414250+00:00;P1;119.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:42:38.414250+00:00;P0;65.33
4852;DHT22;3627;6.515;3.400;2024-02-07T11:43:04.805549+00:00;humidity;28.90
4852;DHT22;3627;6.515;3.400;2024-02-07T11:43:04.805549+00:00;temperature;36.60
4851;pms5003;3627;6.515;3.400;2024-02-07T11:44:46.793499+00:00;P2;108.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:44:46.793499+00:00;P1;129.50
4851;pms5003;3627;6.515;3.400;2024-02-07T11:44:46.793499+00:00;P0;66.50
4851;pms5003;3627;6.515;3.400;2024-02-07T11:45:12.539465+00:00;P2;111.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:45:12.539465+00:00;P1;130.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:45:12.539465+00:00;P0;67.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:45:26.033988+00:00;humidity;29.60
4852;DHT22;3627;6.515;3.400;2024-02-07T11:45:26.033988+00:00;temperature;36.70
4851;pms5003;3627;6.515;3.400;2024-02-07T11:46:41.917728+00:00;P2;104.50
4851;pms5003;3627;6.515;3.400;2024-02-07T11:46:41.917728+00:00;P1;120.25
4851;pms5003;3627;6.515;3.400;2024-02-07T11:46:41.917728+00:00;P0;63.25
4852;DHT22;3627;6.515;3.400;2024-02-07T11:46:59.472449+00:00;humidity;30.30
4852;DHT22;3627;6.515;3.400;2024-02-07T11:46:59.472449+00:00;temperature;36.70
4851;pms5003;3627;6.515;3.400;2024-02-07T11:47:54.084469+00:00;P2;108.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:47:54.084469+00:00;P1;128.50
4851;pms5003;3627;6.515;3.400;2024-02-07T11:47:54.084469+00:00;P0;67.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:48:08.110676+00:00;humidity;27.10
4852;DHT22;3627;6.515;3.400;2024-02-07T11:48:08.110676+00:00;temperature;36.30
4851;pms5003;3627;6.515;3.400;2024-02-07T11:49:08.115122+00:00;P2;103.25
4851;pms5003;3627;6.515;3.400;2024-02-07T11:49:08.115122+00:00;P1;128.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:49:08.115122+00:00;P0;63.00
4852;DHT22;3627;6.515;3.400;2024-02-07T11:49:32.291126+00:00;humidity;28.20
4852;DHT22;3627;6.515;3.400;2024-02-07T11:49:32.291126+00:00;temperature;36.30
4851;pms5003;3627;6.515;3.400;2024-02-07T11:50:36.474346+00:00;P2;109.00
4851;pms5003;3627;6.515;3.400;2024-02-07T11:50:36.474346+00:00;P1;129.33
